Iteration,Residual,Ah,nh,Eh
60,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
61,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
62,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
63,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
64,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
65,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
66,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
67,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
68,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
69,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
70,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
71,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
72,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
73,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
74,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
75,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
76,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
77,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
78,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
79,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
80,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
81,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
82,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
83,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
84,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
85,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
86,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
87,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
88,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
89,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
90,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
91,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
92,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
93,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
94,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
95,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
96,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
97,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
98,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
99,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
100,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
101,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
102,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
103,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
104,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
105,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
106,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
107,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
108,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
109,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
110,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
111,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
112,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
113,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
114,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
115,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
116,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
117,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
118,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
119,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
120,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
121,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
122,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
123,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
124,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
125,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
126,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
127,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
128,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
129,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
130,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
131,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
132,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
133,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
134,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
135,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
136,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
137,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
138,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
139,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
140,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
141,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
142,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
143,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
144,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
145,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
146,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
147,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
148,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
149,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
150,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
151,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
152,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
153,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
154,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
155,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
156,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
157,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
158,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
159,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
160,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
161,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
162,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
163,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
164,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
165,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
166,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
167,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
168,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
169,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
170,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
171,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
172,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
173,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
174,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
175,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
176,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
177,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
178,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
179,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
180,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
181,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
182,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
183,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
184,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
185,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
186,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
187,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
188,0.6245445449563605,-15.395851094871762,-0.3823012349471473,9.724982871265441
189,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
190,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
191,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
192,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
193,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
194,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
195,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
196,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
197,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
198,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
199,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
200,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
201,0.5745764722823393,-11.047382117049635,-1.401769884171379,9.632728729196407
202,0.5696795981148178,-11.03676229690167,-1.3860910344340782,9.630279638972938
