Iteration,Residual,Ah,nh,Eh
40,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
41,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
42,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
43,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
44,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
45,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
46,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
47,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
48,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
49,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
50,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
51,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
52,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
53,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
54,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
55,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
56,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
57,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
58,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
59,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
60,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
61,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
62,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
63,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
64,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
65,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
66,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
67,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
68,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
69,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
70,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
71,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
72,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
73,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
74,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
75,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
76,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
77,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
78,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
79,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
80,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
81,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
82,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
83,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
84,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
85,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
86,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
87,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
88,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
89,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
90,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
91,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
92,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
93,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
94,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
95,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
96,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
97,0.6529794594331518,-12.02513611991155,-1.5157100689375747,9.6959707856667
98,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
99,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
100,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
101,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
102,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
103,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
104,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
105,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
106,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
107,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
108,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
109,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
110,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
111,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
112,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
113,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
114,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
115,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
116,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
117,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
118,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
119,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
120,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
121,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
122,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
123,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
124,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
125,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
126,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
127,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
128,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
129,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
130,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
131,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
132,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
133,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
134,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
135,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
136,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
137,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
138,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
139,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
140,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
141,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
142,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
143,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
144,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
145,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
146,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
147,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
148,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
149,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
150,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
151,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
152,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
153,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
154,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
155,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
156,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
157,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
158,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
159,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
160,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
161,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
162,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
163,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
164,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
165,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
166,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
167,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
168,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
169,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
170,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
171,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
172,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
173,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
174,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
175,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
176,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
177,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
178,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
179,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
180,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
181,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
182,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
183,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
184,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
185,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
186,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
187,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
188,0.6122845362221476,-11.971929047997046,-1.383593324792518,9.673111685454053
189,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
190,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
191,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
192,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
193,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
194,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
195,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
196,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
197,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
198,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
199,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
200,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
201,0.560119949700003,-11.611514379600967,-1.2714325578821155,9.635381200409684
202,0.5564523639443743,-11.600711595539915,-1.2591323168763644,9.633028333099636
