Iteration,Residual,A1,n1,E1,Ah,nh,Eh,Teq,k,w,C0,xf
31,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
32,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
33,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
34,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
35,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
36,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
37,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
38,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
39,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
40,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
41,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
42,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
43,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
44,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
45,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
46,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
47,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
48,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
49,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
50,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
51,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
52,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
53,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
54,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
55,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
56,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
57,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
58,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
59,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
60,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
61,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
62,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
63,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
64,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
65,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
66,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
67,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
68,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
69,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
70,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
71,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
72,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
73,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
74,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
75,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
76,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
77,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
78,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
79,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
80,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
81,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
82,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
83,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
84,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
85,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
86,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
87,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
88,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
89,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
90,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
91,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
92,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
93,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
94,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
95,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
96,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
97,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
98,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
99,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
100,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
101,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
102,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
103,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
104,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
105,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
106,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
107,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
108,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
109,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
110,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
111,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
112,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
113,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
114,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
115,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
116,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
117,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
118,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
119,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
120,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
121,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
122,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
123,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
124,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
125,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
126,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
127,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
128,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
129,0.2831291595612542,-8.575608917354089,-0.698183452351322,10.095524431578095,-11.081252984710524,-1.4506748992092768,9.601168308317735,816.7743866325164,0.07322077603303791,-0.8161565668788032,8.645115739665544,1.020495116767631
