Iteration,Residual,A1,n1,E1,Ah,nh,Eh,Teq,k,w,C0,xf
86,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
87,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
88,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
89,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
90,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
91,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
92,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
93,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
94,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
95,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
96,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
97,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
98,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
99,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
100,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
101,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
102,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
103,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
104,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
105,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
106,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
107,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
108,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
109,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
110,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
111,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
112,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
113,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
114,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
115,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
116,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
117,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
118,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
119,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
120,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
121,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
122,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
123,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
124,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
125,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
126,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
127,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
128,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
129,0.2605270004132844,-19.459409268541314,-1.2358948816393753,10.216477151227162,-11.652559386682842,-1.120346499648277,9.576931098180143,760.6407913264494,0.07297169523255079,-0.6110705675143585,8.817615911003697,0.934833359709389
